Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6
1.4338327098231288e-09,-3.0138608427967335e-10,-1.9930166785857266e-09,-1.0239466786271176e-10,1.0000000014066759,-8.488793591944342e-10
-9.067407410849088e-10,-2.0847737902977025e-09,8.956761657043571e-10,5.651779227837346e-10,-1.7519603919612685e-09,1.000000000016184
-9.312588496434366e-10,-1.696581765011521e-09,2.134338314872293e-09,-4.3971783447823963e-10,-6.483896515912319e-10,1.0000000010086785
-1.8622058260143381e-09,-1.8219107179854722e-09,-2.3999934789927743e-09,4.89849956576985e-10,-1.8376287642800354e-10,0.9999999987804649
-1.6354673382376473e-09,-1.0585464330892496e-09,7.966373041486138e-11,1.598900656848291e-10,1.0000000003714575,9.76933838023483e-11
7.954849344945234e-11,-2.3902964080198614e-10,2.430502041860908e-09,-1.9674632587075906e-10,1.0000000009101147,-9.62939937902569e-10
2.955687314543124e-10,-6.934237057907438e-10,3.0979404254254246e-10,1.979289506811548e-09,-8.8500588642061e-10,0.9999999989676404
6.606874015100855e-10,3.3069031114608434e-10,-1.4063426257276863e-10,-1.3050887912535143e-09,-6.338993960898474e-10,1.0000000005710137
-7.331461210418241e-10,-6.04439158026262e-10,1.9267733091259278e-09,-1.7056993056572323e-09,1.0000000006715226,-8.553158827674201e-10
2.6007914480200466e-10,3.1315167041140685e-10,7.37241273605078e-10,-4.6533551679653527e-10,-1.1315555293895137e-09,0.999999998343479
1.0855033909048393e-09,5.310560160741619e-10,-3.6002848496188793e-10,-1.5059259870741392e-13,0.9999999994521785,-1.3256004967406778e-09
-1.3255930114080638e-09,-5.561582803327965e-10,-5.007241682367018e-10,-1.1782442143454484e-09,0.9999999987652805,3.9880180624520614e-10
2.0998757910339324e-09,8.172926944654971e-10,2.631071186478126e-10,9.68418507049978e-10,5.493393832939775e-10,1.0000000018575719
6.214243248039018e-10,-6.380224353143062e-12,4.859180890347948e-10,-1.4130772500197322e-09,-3.101437710730077e-10,1.000000001443334
9.900625311562162e-10,-1.0043436591783642e-09,7.294618430748264e-10,-2.672521686773064e-10,1.127983130649592e-10,0.9999999994101336
7.269477281668608e-10,-5.369013814699391e-10,-6.607512174687469e-10,2.9864424987952593e-09,-2.773728618770577e-10,1.0000000008486836
-1.8662417593960754e-09,2.4633857027679416e-10,1.0905188624000722e-09,3.3429184351680627e-10,9.43379560809823e-10,0.9999999983387692
1.0778554244945058e-10,-2.9889822462025836e-10,-1.3415507883923678e-09,1.2297048003226768e-09,6.458846892706382e-11,1.0000000001830256
-9.205066115327343e-11,6.543678996769889e-10,-2.0789921373417822e-10,-1.1361601431708475e-09,-1.020536480015509e-09,0.9999999999746356
1.288257015052935e-09,-1.403923722140579e-09,4.677747951311455e-10,-7.857327353928924e-10,-2.2845782267523966e-10,1.0000000000159042
-1.275688835084024e-09,-2.75702640452721e-11,-2.0988253390183425e-12,-6.644128944057724e-10,1.0000000000939802,-5.180074104003276e-10
3.58935312072294e-10,-1.4641557600174483e-09,2.7953009486486386e-11,2.4556027735741115e-10,-5.913644076639449e-10,0.9999999974343697
-1.0129929069081502e-09,-3.3666943418400846e-10,2.08700542550466e-09,-1.102919163860954e-09,1.0000000015193597,7.143568642645669e-10
-1.0035395371742653e-09,-2.4584486311185045e-10,-8.073009583375089e-10,-8.339359073773051e-10,1.169107896602801e-09,1.0000000002580764
4.019774284835598e-10,6.630429923764723e-10,-2.170912152741168e-09,1.3944464870657823e-09,0.9999999997139086,8.302521079325572e-10
3.841019614060044e-10,6.610278422834837e-10,-8.092582108157801e-10,2.1179545871669148e-09,1.608394304356768e-09,0.9999999994958897
7.473655266203432e-11,9.199839927825316e-10,9.73320204020991e-10,4.5834074718504133e-10,1.0000000008193142,-8.426617058278851e-10
-3.3172837352929417e-10,5.451859980025034e-10,-9.605401636025343e-10,3.885024588036882e-10,0.9999999980891123,1.2766571053898794e-10
-9.603834495014975e-10,-1.491510946155109e-10,2.3592887414019614e-10,-1.1248605065867095e-09,-4.869217822424796e-11,1.0000000000392664
2.1953949192561e-09,-2.884618526324677e-10,2.1041667334830548e-10,2.5811133258542805e-10,0.9999999978993815,6.18426740611789e-10
-2.592382531087473e-10,-1.6421171718163279e-09,-8.053569523570521e-10,-1.5918203679213736e-10,-1.4859855701368069e-09,0.9999999990172929
-8.165309986324925e-10,1.4433441995916964e-09,1.2721165605216134e-09,2.442369535950666e-10,0.9999999994931612,-2.040458296782585e-10
2.2555217615746603e-10,2.885224190804587e-10,7.267105420074689e-10,8.232410847528554e-10,1.0000000003319274,-1.1996017159058955e-09
7.886099758805493e-10,-5.934524488293141e-10,-5.322297912560886e-10,-4.3508610856531797e-10,-1.2110191201955451e-09,0.9999999998523591
4.490577712358795e-10,-1.2322235851712339e-09,-2.9841629390618614e-09,1.1830031781604507e-09,3.922626699320655e-10,0.9999999991493537
-5.365411748255877e-10,9.683047141119675e-10,8.668179272887488e-10,2.0424509399165643e-10,3.4851740074572085e-10,0.9999999989896885
-2.8916049707986494e-10,-3.1714914427567196e-10,-5.046639902133452e-10,-9.797854516197286e-10,1.0000000005245002,1.4097220575866814e-09
-1.595130844027253e-09,-4.1235385146691777e-10,4.18217839437119e-12,-5.631661429089917e-10,9.651508610602553e-10,1.0000000005099607
-1.2559461248955409e-12,7.311189450179711e-10,-6.05464048265652e-10,-1.0918053276546842e-10,1.0571342481359799e-09,0.9999999990107292
4.4454866021327395e-10,9.843874117841845e-10,8.193851040550765e-11,2.0092948367932824e-09,1.0000000031984804,-6.414640436342885e-10
1.4208258080514376e-09,4.4176923390204897e-10,3.315456770754058e-11,-6.59777857423021e-11,-1.0450573010887375e-09,1.0000000002307912
-2.372077126584467e-09,1.3153811675469153e-10,3.9176963124112665e-10,-5.515517391395796e-10,1.2154857235471664e-09,0.9999999996937811
-1.7143781126083665e-09,-1.483272548534726e-10,2.469983989654117e-10,8.807173080547561e-10,8.57362894136402e-10,0.9999999999174188
-1.9558378282959238e-09,1.4699793749681444e-09,-1.9485791134094477e-10,8.895322142018227e-10,1.0000000004392253,-2.5361576772675493e-10
-3.401047983101367e-10,2.6638395582219167e-11,8.955856033128831e-10,-1.8421798591422025e-09,-2.7819742884131387e-09,1.0000000016242874
-1.6376790998099914e-09,-1.2594682765872755e-09,1.6637280302323014e-12,1.9812989940093296e-09,-9.787491365374859e-11,0.9999999988300031
6.090913232368347e-11,3.46693987958317e-10,-1.0224877238206505e-09,-7.507076372438233e-10,-9.581707446807086e-10,0.9999999993707238
-1.0011357570560154e-09,-1.4430676353742525e-09,1.1688812959711318e-09,5.047900399210554e-10,1.3377718326568604e-09,0.9999999999912433
1.6159825909093492e-09,1.7465789029191858e-10,-5.632483130433806e-10,-6.476329083925589e-10,0.9999999999199007,-2.9755082443539505e-11
-1.7872631953262776e-10,2.12047121959583e-09,6.590448233110985e-10,-1.0615057428477968e-09,-9.791610270552393e-10,1.0000000007095404
8.289588655680228e-11,-7.692432484039514e-10,-3.860597485666263e-10,-1.3164521568826e-09,0.9999999990440652,1.0193515605327164e-09
-1.1812090426092252e-09,-1.8953444869669897e-10,-6.243764263148223e-11,-5.669038857685544e-10,1.0000000012841073,-7.513433120437817e-10
-1.353658369780319e-09,-1.200427294036306e-09,4.6122687483680073e-10,2.1023272704239555e-10,1.0000000010781878,1.5483029608117486e-09
-8.208635898379615e-10,-6.531873907876036e-10,2.321438736402753e-10,-6.160706167987815e-11,1.898612532249695e-09,1.0000000002571325
1.2158590105343702e-09,9.25952701556899e-10,2.6541615965028645e-10,1.0288822470786359e-09,7.530431787390827e-10,1.0000000010415537
4.435160868733415e-10,7.16695908779467e-10,-4.224441892554663e-10,8.115478916936395e-10,6.607424838784869e-10,1.0000000011013772
3.0307644442921626e-10,-2.018603581340569e-09,5.432300043175966e-10,1.5373104600426957e-11,5.045787372582727e-10,0.999999999764552
1.024420137713734e-09,6.575134488937365e-10,-1.2773290308855332e-09,-9.077593523602067e-10,0.9999999977314415,-1.0139014489452763e-09
1.4276266963014728e-09,2.1228236717743233e-10,1.5283417514519324e-09,-8.215006683030084e-10,0.999999998609987,6.014364521971907e-10
-1.2835829551045935e-10,-2.2496345333903542e-10,-9.394754283172703e-10,-2.0873303605539373e-10,1.0000000008969627,-3.805041383065067e-10
-1.8878558873571296e-10,1.4178102806831808e-09,1.1510642542408775e-09,9.958683028445598e-11,-1.7637711399655398e-10,1.0000000003993341
2.3017947319638282e-11,1.3499381426720529e-09,1.526387316934839e-09,-2.5069144304119667e-11,9.691983740515097e-10,0.999999999705781
-1.1896122965290038e-09,-1.2770551484620843e-09,-1.5958403028458817e-10,-6.18759921504536e-10,1.0000000011746102,-9.089639257850773e-10
4.484803261981652e-10,5.806620975632416e-10,8.065693878329931e-10,3.7345972297364163e-10,0.9999999999680047,1.598801018126573e-09
1.880401419075819e-10,5.663052892814702e-10,-1.035065832640283e-10,-5.918392034330652e-11,-3.7199661793738135e-10,1.0000000009967094
-9.535522206005836e-10,-9.623247674616155e-10,1.2028616574078737e-09,1.2372147988850513e-09,1.1631040009999781e-09,1.000000001125684
1.485702847054224e-09,-6.556628068930378e-10,2.0127102278122406e-09,4.864049825188207e-10,-1.8851104540949006e-09,0.9999999987674536
5.835198415272677e-10,-9.871998795704614e-10,-6.860065034188381e-10,7.434274623415981e-10,0.9999999991057357,1.5612637310940133e-10
-9.759584670564472e-10,-6.016209893986148e-10,-4.565996918342185e-10,-1.0914821229243835e-09,1.0000000011398655,-1.3099926982282968e-09
2.0433610093815237e-09,1.5160560061445892e-09,3.740997860618916e-10,-8.005448887839985e-10,1.0000000010814616,1.551477859191929e-10
1.4535364644929676e-09,3.9335817476555123e-10,5.24481858856718e-10,-5.68511728387524e-10,-1.3123640148830492e-10,0.9999999991024128
-4.170925432114797e-10,5.559975979495651e-10,6.51281009321033e-10,3.210392167962603e-10,0.9999999986163609,-1.4597910437411206e-09
1.2245929890810248e-09,-4.51423077391691e-10,-6.005082212963019e-10,3.4476833327081395e-10,-1.338023566723243e-09,0.99999999994672
7.095379134009299e-10,-1.0531038797779358e-09,4.095817869499137e-10,1.0318992941799588e-09,0.999999999821902,-2.949570721026518e-10
-4.472867079674614e-10,-4.413588899277704e-10,7.435111778076441e-10,1.230496400235917e-10,2.100772041827296e-09,1.0000000001704752
-2.150749158239108e-09,-8.435480088951364e-10,1.6553008818070755e-10,3.1535578984145046e-09,-1.0949297281625485e-10,1.0000000003389828
4.84084433759604e-10,-1.9465129194807561e-10,8.731372986031318e-12,-6.461170618846234e-10,1.60148270037042e-10,0.9999999988818987
-3.1683358807148103e-10,1.3285487032766933e-09,-1.569087659540455e-09,-1.5165207939941929e-10,-2.8882621884685045e-10,0.9999999997240769
-1.503091610198508e-10,-7.300399423440022e-10,5.399483695204986e-10,3.436333997618153e-10,-7.685397139311041e-10,0.9999999999474029
-3.9026047827682513e-10,3.7926665957967405e-10,2.750819643345189e-10,3.5105476676395353e-10,1.0037450485338936e-09,0.9999999988239814
-2.1121575667495896e-10,-1.765077880735192e-10,9.956891704479513e-10,-1.0804947397174918e-09,1.0000000008584484,-5.063876561083409e-10
-4.027224259324896e-11,8.621222216488198e-10,-4.537733394810674e-10,3.7822238443385716e-10,5.087209550088807e-10,0.9999999995878522
-1.1111125464643011e-09,1.1297917936918996e-09,9.5887491909431e-10,-8.020401662365529e-10,-1.038426884974562e-09,0.9999999999277686
-1.094323213703174e-09,1.6148512381543704e-09,9.389879320469889e-10,-1.1178073988780342e-09,1.0000000000867417,5.607684210247029e-10
6.609348134681716e-10,1.1761829312904611e-10,-5.514591271620779e-10,-6.98376817831664e-10,0.9999999986788138,4.5539209214586126e-10
6.60367581774233e-10,3.607107110811255e-10,2.404146562622904e-10,-1.1686561308939857e-09,0.999999999041293,5.140596862563792e-10
-5.323009805510722e-10,-3.8626909503826326e-10,-1.6878179392268018e-09,6.558815593924998e-10,6.566475436662874e-10,1.0000000020871143
8.840475642903699e-11,1.0834623023928212e-11,6.844850298963328e-10,1.8878052720711438e-09,1.0000000019393267,1.793016962510629e-09
2.5944042536613523e-10,6.354951323180939e-10,1.7325847462414436e-09,1.675569179145994e-09,1.000000001662573,5.684398518809341e-10
-1.8006009291627326e-10,3.3906656572107686e-10,-2.134649797169493e-09,3.6478724478232465e-10,-4.1289824732533667e-10,0.9999999981431119
-1.549250813798898e-09,-1.8447127685246961e-09,1.4841287199207085e-09,-1.6603474708022975e-10,1.0000000001513312,-1.6448393859001298e-09
-1.3210982614139946e-09,-3.163343065889469e-11,1.7153851729697287e-09,3.029817527044087e-10,1.8409756709446514e-09,0.999999999464027
1.6348657620865876e-09,3.249194208332251e-09,-8.766215590397336e-10,-9.283154041568029e-10,-2.309949898287527e-09,0.9999999995814637
-6.766549383410645e-10,1.5738255373338448e-09,-1.4464637823958675e-09,-5.587743704904745e-10,1.6322513494264398e-09,1.0000000008788512
8.567997626213322e-11,1.5851945016105982e-09,-9.444436083472996e-10,-5.563911741036912e-10,6.087599746560294e-10,1.0000000010859023
3.317316460002438e-10,1.522383227788545e-10,8.859737481859324e-10,7.434595937415395e-10,1.0000000013752763,1.667051827584163e-09
-2.4729051450257773e-10,3.7123393398884927e-10,1.5788839796347261e-09,2.287527102265275e-09,5.383658505369975e-10,0.9999999996249944
-3.279514722148097e-10,1.7003328593323364e-09,1.1689790152895639e-10,-1.201122197600916e-10,1.0000000009053234,-7.189262181549068e-10
-1.3278998503857485e-09,-1.0114635652471277e-09,1.2513572736067672e-09,4.249682711207488e-10,8.486047192356331e-10,0.9999999998692106
-2.405244582030108e-09,-1.2006839504268393e-09,2.341260247053128e-10,1.3226772141781989e-09,-1.5313418285784034e-10,0.9999999988356014
2.135919465695659e-10,-6.369092795023688e-10,8.367563494764805e-10,1.315952386684977e-09,0.9999999999874322,-1.2473538192400724e-09
-2.332249132025481e-10,-2.2642210507665969e-10,-1.293495577854488e-10,-6.538916963409153e-10,9.165307227319543e-10,0.9999999982579671
1.8777515711374745e-09,6.950157222487181e-10,1.7353354406824594e-10,-7.726396823012104e-10,1.0000000014537933,-1.713787660000736e-10
-1.0451274953912735e-10,9.441597683438294e-11,6.44315955426637e-10,-4.425766663617946e-10,4.878379480811566e-10,0.9999999985296009
1.2331979945263255e-09,1.3456509727082538e-09,-3.9474877528142357e-10,5.322988087961185e-10,-3.452595661849625e-10,1.0000000002815692
1.2478755362265082e-09,1.2043728721455844e-10,-2.83993796438948e-10,-7.412214094138571e-10,1.000000000883992,2.0695264756296993e-10
-2.6578280160973255e-09,1.3527717262094e-09,-2.07606577692252e-09,5.474026724235847e-10,1.0000000010982364,5.692650998967859e-10
2.3395822204315205e-10,1.7427498868720847e-09,-8.356134726010699e-10,1.3222749927112424e-09,0.9999999998380309,1.0851964478425457e-09
-2.2638029297123455e-09,9.639426063616537e-10,6.648038967178789e-10,-1.4380830807291907e-09,9.81201410349547e-10,1.0000000005348306
3.7573810720150354e-10,-3.630798289491274e-10,-1.229846843978216e-09,-1.1907786846255216e-10,-1.9821969095670312e-10,1.0000000020634774
-4.333663608784783e-10,1.172818004000696e-09,-1.1160199870941571e-09,1.2120217560555654e-09,-3.9049040392217834e-10,1.0000000009870778
9.80063392706437e-10,-5.262907906438714e-10,1.0092691775034817e-09,8.99518382663304e-10,1.2870257912526295e-09,0.9999999992743313
-1.3568931109552018e-09,-9.838384909247404e-10,6.82419513473252e-10,2.6412772822364066e-10,1.0000000011792372,-4.6151466459860227e-10
-1.0089837252005207e-09,-1.4416609427606194e-09,1.020766630057831e-09,-1.6726697887348308e-09,1.000000000078261,-1.0256186730792128e-09
1.2775060610513123e-09,7.965450758240837e-10,-1.0182809338995248e-09,-7.643483618887957e-10,0.9999999990191207,-2.099090048995975e-09
-5.731287781230868e-10,-5.831979748994112e-10,-1.9478732566841413e-10,4.2873031331415983e-10,0.9999999987864489,-1.0502288760254733e-10
-1.0685383393857687e-09,-2.526880425950305e-10,-8.228163613779542e-10,-2.2322401348353956e-10,1.0000000010322632,-9.82712545067962e-10
5.034779524377577e-10,-7.159192404933525e-10,-4.681132385878122e-10,-5.577335731109884e-10,1.4359983350340409e-09,0.9999999999029292
-7.944136755901673e-10,1.9498016236003707e-10,2.3275569126779257e-10,-3.8443951540125784e-11,3.2351055885263986e-10,1.0000000001836402
-1.2740229313944618e-10,-2.2665286365129636e-09,4.902442811682807e-10,-1.949420448700952e-09,0.999999999919884,1.246589861061987e-11
-6.223790170906007e-10,-8.875340923004584e-10,8.720048149009387e-10,-7.087664534563077e-10,1.000000000115604,-9.228940760369314e-10
-2.7875636051099996e-11,3.084845803780848e-10,-1.484363185641956e-10,3.108838623903834e-10,0.9999999994900655,-2.1007275123524114e-09
7.369114166313472e-10,-1.5666876404301682e-09,1.1474045324654272e-09,-9.237629745975737e-10,0.9999999998866357,3.5822574500821833e-10
9.67736525608858e-10,1.2497123698239882e-09,2.1103160751158316e-10,-1.3465535649516413e-09,1.2871641116121833e-09,1.0000000006706498
3.4821705179904556e-10,-1.2872312525484772e-09,7.927452639791601e-10,-7.695531837010183e-10,-2.7490156166349803e-10,1.0000000022991178
6.013206279813973e-10,-2.4414200178141543e-11,4.792966243335525e-10,-2.302758301762534e-10,1.2289377000673645e-09,1.0000000000307476
-3.952058480246669e-11,-2.686115025129787e-10,8.057591873982357e-10,3.351740032575665e-10,2.2379905776757376e-09,1.0000000001634002
-2.2258187605652261e-10,1.0216463276078647e-09,1.5893785724728819e-09,-1.247120473310216e-11,2.132360747487145e-10,0.9999999996518285
-6.193912120371303e-10,-4.688736625136844e-10,2.985633287057848e-10,-2.265037984543245e-09,1.0547187399369594e-09,0.9999999992054329
1.6996831720381188e-09,-1.047673321249349e-09,-5.050971503348703e-10,-1.5121095778168603e-09,-5.022829949749612e-10,1.0000000007954528
-8.127994890873408e-10,1.7950540848484736e-09,-4.408135585455088e-10,-5.377193874190532e-10,1.0000000005590615,-1.610985476169897e-11
1.628243896605162e-09,3.9757112439234666e-10,-1.8028439791196121e-09,-9.947469924077508e-10,0.9999999981115489,-1.464509556753415e-10
-5.60766879960532e-10,1.1369165584769572e-09,1.171022242026275e-09,7.626822753063145e-10,-3.425996616576886e-10,1.0000000007452907
-2.904229525059159e-10,-2.925180406298402e-10,5.177492686051367e-10,8.541953364757035e-10,1.3442914669593511e-09,0.9999999994301529
-3.4312233935757616e-10,2.7682310687563034e-09,-9.018199599345844e-10,-1.0854072526460511e-09,-1.69090866275707e-09,0.9999999997796059
-1.6042198036801799e-10,-8.182437814342604e-10,3.049052731680519e-10,-2.50091095492358e-11,-1.2426971883760726e-09,0.9999999973785959
-3.212307451360652e-10,-6.003895295327759e-10,-2.1864906667053267e-10,-5.442745188629631e-10,0.9999999983990219,-9.218910254563176e-10
-4.0677901384396073e-10,1.670363903396409e-09,-1.2768539344962562e-09,-1.8453278878325339e-09,0.9999999988421019,-9.551859615463348e-10
-3.282271021687664e-10,9.150582958408175e-10,-9.74491410021978e-10,-1.0311780255134144e-10,2.926772057586944e-10,0.9999999985039959
9.123291108067111e-10,-2.1568305968078256e-10,1.3889522183586179e-09,6.457987757276778e-10,-7.379762432627331e-10,1.0000000002836962
-7.219271881346946e-10,1.7153155132359479e-10,2.7839526833641743e-10,3.921893411624964e-11,0.9999999997843464,1.5954673031118783e-09
4.827433409266616e-10,-8.669933218043867e-10,3.470043063938202e-10,-9.809314325646532e-10,2.376243393173343e-10,1.0000000007099101
-1.5874706735852603e-09,1.273582778399796e-09,-6.698613248991359e-10,-1.1595374449933021e-09,0.9999999995704828,1.7180396468735238e-10
1.6665722972596667e-09,-4.945527638156124e-10,-1.15334212968335e-09,5.762386939859583e-10,0.9999999993162182,1.6056068036592353e-09
-1.5341414990796546e-09,8.682738441368011e-10,1.3641842409842171e-09,-2.20766338791144e-09,-6.063388076496971e-11,0.9999999993327894
1.5847117899480907e-10,8.590475533233162e-10,-1.0471549760752058e-10,-6.119016205168819e-10,1.2346979982276487e-10,0.9999999999959308
-4.905877407683132e-10,-2.0845747919151627e-10,1.481916841746296e-09,1.0698754357128687e-11,8.35643410036517e-10,0.9999999986004299
-3.8286777305473575e-10,1.5166145010874348e-10,-2.2302438056269754e-10,9.640230221015375e-11,-1.0656120996571765e-09,1.0000000008206744
4.256825609158102e-10,4.308682899983384e-10,-1.9903850245172927e-10,-1.5327370962882647e-09,1.295678722188353e-09,1.000000000717008
-1.7167432357876685e-09,-1.0286039075568083e-10,2.7820563908198087e-10,2.4616367522942876e-09,0.9999999998034815,1.3409138502272063e-09
8.636343662227622e-10,-2.375013875297846e-10,-4.847890113207818e-10,-1.2269370459808452e-09,1.1377292425283426e-09,1.000000001748913
4.840923096404694e-10,7.589841763989244e-10,-9.38023286933323e-10,7.058146687191823e-10,1.0000000006142693,-8.340424005702178e-10
1.1919630405567727e-10,1.062939091156622e-09,1.4617820628034657e-10,-1.5879270998273118e-09,1.000000000011976,-2.876031035982878e-10
-8.26713020505413e-10,9.897241831448606e-10,-8.853718067669057e-10,1.6681606856336096e-09,1.0000000028369713,2.2435026444527957e-10
9.005910455190454e-11,6.868748117813616e-10,9.237060475184797e-10,-1.473618367319123e-09,-4.1357519696381986e-10,0.9999999998011642
-2.2188415310854168e-10,-1.7186980493870595e-10,-1.4363193373158922e-09,-1.4342245116282385e-09,0.9999999998154591,-1.593743883302357e-10
-8.107527626517629e-10,-1.3129312451478418e-10,6.428960392202057e-10,-2.738985507968607e-10,0.999999999651602,3.3145220659376645e-10
-6.494547186741165e-11,-5.537056113222747e-10,2.321681744006615e-10,3.774271217524057e-10,0.9999999994754505,2.26961717444996e-10
-1.4447864423754967e-09,1.0715022553219005e-09,-5.061584016064574e-10,6.865168847217806e-10,-2.8936444901710005e-10,1.000000000986091
-1.2925964163738417e-10,-3.309256984715913e-10,-7.485990669706376e-10,3.8028163118059433e-10,1.0000000000998523,9.540321939756741e-10
-3.14715191256848e-10,-5.653059664543962e-10,-1.689768421333359e-09,1.1220254897429973e-09,1.0000000018148114,1.1494415177577911e-09
-1.162193599781039e-09,-1.0138999548790634e-09,2.302873589070967e-10,6.673805114763101e-11,-1.1685855933279424e-09,0.9999999997499809
-1.3693276589611106e-09,-2.0220067531546858e-10,1.4629998829448948e-09,-1.1389107005675743e-09,-2.177508053159535e-09,1.0000000013797592
1.916278525840189e-10,4.605967211106174e-10,-6.082343612307861e-10,1.5987969556345e-10,0.9999999985148763,-3.7623061276613677e-10
1.2532003549854994e-11,4.171112922396377e-10,9.095650161466502e-10,2.1400450817299484e-09,1.0000000007039846,-1.291845962547844e-09
-6.823316219427007e-10,-5.074282614165271e-10,-1.677347872632199e-09,-1.0164532395222956e-09,9.585804856420009e-11,1.0000000009546712
1.46272296934547e-09,-1.718647424761565e-09,-1.5759465643444867e-09,-6.56968773074113e-10,1.0000000002707625,-1.6414696850022138e-10
-7.481010477100766e-11,-1.7025018728847704e-09,1.7507555391248901e-09,1.8298785879408535e-10,1.0000000004522815,-8.256736066747755e-10
7.039162397213393e-10,6.917315056115287e-10,-1.5347109865543678e-09,-5.483165386607886e-10,1.0000000009576353,1.8856087486076454e-09
1.0874786219202637e-09,-1.1376597465819868e-10,-4.266067895853964e-10,1.0089546386283098e-10,1.000000000697826,-4.793562298775882e-10
1.3842087968979837e-09,-1.382775233643975e-09,-1.1161954719248638e-09,1.2134437838213416e-09,1.3517047197481698e-09,1.0000000019297388
-3.0834571481421116e-10,-4.657459864291132e-10,1.4316054994267245e-09,4.957009387973849e-10,1.000000000340022,-1.0631929989256792e-09
-7.775086836848696e-11,-2.392764864711218e-09,-1.4415554576359194e-09,-7.27135107044318e-10,-3.3327703136136575e-10,1.000000000118991
8.307328118607624e-10,1.7040263227178956e-09,-4.141830653652456e-10,4.57063818104423e-10,1.6457176732545269e-10,0.9999999997633892
-3.5381675351398905e-10,-1.1394101916082396e-09,-5.977203665626056e-10,-1.6353028625250452e-09,0.9999999998859357,2.1911188238423847e-10
-1.8240913095661412e-09,4.113563226601385e-11,3.730039870944457e-10,8.360624181228093e-10,8.572991929303109e-11,1.0000000000214455
5.608467827445945e-10,1.2041221576840716e-09,5.861205994038154e-10,-1.00539227383318e-09,-1.4668824701362768e-09,0.9999999995943204
9.085386949320926e-10,-2.525651840829983e-09,1.112984500037185e-09,5.722874766384853e-11,7.183131234635838e-10,0.9999999999389594
